id,officer_name,officer_position,position_short_name,update_date,officer_own_percent,quantity,symbol
6,Giang Quốc Dũng,Phó Tổng Giám đốc/Người phụ trách quản trị công ty,Phó TGĐ/Người phụ trách quản trị công ty,2023-07-26,0.00058638,606900,BCM
11,Nguyễn Thị Thanh Nhàn,Kế toán trưởng,Kế toán trưởng,2025-02-03,0.000555,574500,BCM
14,Quảng Văn Viết Cương,Phó Tổng Giám đốc,Phó TGĐ,2025-04-18,0.00051952,537700,BCM
3,Nguyễn Danh Tùng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-07-26,0.00050976,527600,BCM
10,Nguyễn Văn Thanh Huy,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.000371,384300,BCM
8,Nguyễn Thị Thùy Dương,Trưởng Ban kiểm soát,Trưởng BKS,2024-11-29,8.551e-05,88500,BCM
13,Huỳnh Thị Quế Anh,Thành viên Ban kiểm soát,TV BKS,2025-02-07,1e-06,1100,BCM
9,Huỳnh Vĩnh Thành,Thành viên Ban kiểm soát,TV BKS,2025-01-24,0.0,0,BCM
1,Nguyễn Văn Hoàng,Phó Tổng Giám đốc,Phó TGĐ,2018-03-30,0.0,4900,BCM
5,Nguyễn Hoàn Vũ,Phó Tổng Giám đốc,Phó TGĐ,2023-07-26,0.0,49000,BCM
11,Nguyễn Hồ Nam,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-03-14,0.0921,81023783,BCG
4,Hoàng Thị Minh Châu,Giám đốc Tài chính/Kế toán trưởng,GĐ Tài chính/Kế toán trưởng,2023-05-15,0.0163,8751675,BCG
15,Nguyễn Thanh Hùng,Phó Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,Phó TGĐ/Phó Chủ tịch HĐQT,2025-04-10,0.0084,7366934,BCG
10,BÙI THÀNH LÂM,Thành viên Hội đồng Quản trị,TV HĐQT,2025-03-06,0.0078,4177800,BCG
6,Nguyễn Thế Tài,Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,TGĐ/Phó Chủ tịch HĐQT,2024-08-01,0.0054,4340050,BCG
3,Trần Thị Huệ Linh,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2023-04-03,0.0042,2252500,BCG
8,Phạm Minh Tuấn,Phụ trách Công bố thông tin/Phó Chủ tịch Hội đồng Quản trị/Phó Tổng Giám đốc,Phụ trách CBTT/Phó Chủ tịch HĐQT/Phó TGĐ,2025-02-05,0.0039009,3433646,BCG
5,Đinh Hoài Châu,Trưởng Ban kiểm soát,Trưởng BKS,2024-05-22,0.0039,2008572,BCG
7,Phạm Nguyễn Thiên Chương,Thành viên Hội đồng Quản trị,TV HĐQT,2024-08-01,0.0014,1087800,BCG
1,Dương Đức Hùng,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0006,65000,BCG
12,Kou Kok Yiow,Thành viên Ban kiểm soát,TV BKS,2025-03-17,0.0004337,381704,BCG
14,Tan Bo Quan Andy,Thành viên Hội đồng Quản trị,TV HĐQT,2025-03-24,0.0001919,168905,BCG
13,Nguyễn Viết Cương,Thành viên Ban kiểm soát,TV BKS,2025-03-20,4e-06,3400,BCG
9,Nguyễn Quốc Khánh,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-14,0.0,0,BCG
2,Khuất Tuấn Anh,Thành viên Hội đồng Quản trị,TV HĐQT,2020-06-29,0.0,0,BCG
7,Phạm Thanh Bình,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-01-23,0.1444098,4895108,BCF
11,Bùi Văn Sáu,Phó Chủ tịch Hội đồng Quản trị/Phó Tổng Giám đốc,Phó Chủ tịch HĐQT/Phó TGĐ,2025-01-23,0.1001,3392448,BCF
10,Nguyễn Hương Liên,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0972513,3296559,BCF
12,Mai Thế Khôi,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-23,0.0969459,3286209,BCF
1,Phạm Hoàng Thái,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-01-23,0.0658,2228764,BCF
9,Nguyễn Ngọc Tiều,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0488384,1655492,BCF
8,Trang Sĩ Đức,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-01-23,0.0452975,1535466,BCF
2,Bùi Thị Ngọc Tuyền,Phó Tổng Giám đốc,Phó TGĐ,2025-01-23,0.0084,285847,BCF
5,Trần Mạnh Hùng,Thành viên Ban kiểm soát,TV BKS,2025-01-23,0.0058831,199420,BCF
3,Nguyễn Thị Thu Thủy,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-23,0.0025,83825,BCF
4,Nguyễn Thị Thu Thảo,Thành viên Ban kiểm soát,TV BKS,2025-01-23,0.0007012,23769,BCF
6,Trần Văn Thiều,Kế toán trưởng,Kế toán trưởng,2025-01-23,0.0,0,BCF
6,Nguyễn Kim Tiên,Phụ trách Công bố thông tin/Phó Tổng Giám đốc,Phụ trách CBTT/Phó TGĐ,2025-01-24,0.0019,66345,BCE
8,HỒ MINH DIỄM THUÝ,Kế toán trưởng,Kế toán trưởng,2025-01-24,0.0017,59000,BCE
12,Quảng Văn Viết Cương,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-18,0.0003,10025,BCE
10,Lai Nhật Xuân Trang,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-01-24,0.0003,12415,BCE
1,Lê Thị Diệu Thanh,Thành viên Hội đồng Quản trị,TV HĐQT,2016-11-08,1.5e-06,52,BCE
5,Nguyễn Văn Hiền Phúc,Thành viên Hội đồng Quản trị,TV HĐQT,2023-04-12,0.0,0,BCE
7,Huỳnh Thị Quế Anh,Thành viên Ban kiểm soát,TV BKS,2025-01-24,0.0,0,BCE
4,Nguyễn Văn Thanh Huy,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2020-05-11,0.0,0,BCE
9,Phạm Viết Yên,Thành viên Ban kiểm soát,TV BKS,2025-01-24,0.0,0,BCE
3,Nguyễn Thị Thùy Dương,Thành viên Ban kiểm soát,TV BKS,2017-04-14,0.0,0,BCE
11,Lương Thị Quỳnh Hoa,Trưởng Ban Kiểm toán nội bộ ,Trưởng BKT nội bộ ,2025-01-24,0.0,0,BCE
2,Nguyễn Hoàn Vũ,Thành viên Hội đồng Quản trị,TV HĐQT,2016-11-30,0.0,0,BCE
8,NGUYỄN HOÀNH VÂN,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-11,0.0003392,41798,BCC
14,Nguyễn Đức Sơn,Trưởng phòng Tài chính - Kế toán/Phụ trách Công bố thông tin,Trưởng phòng Tài chính - Kế toán/Phụ trách CBTT,2025-02-11,7.3e-06,901,BCC
7,Lê Hữu Phăng,Trưởng Ban kiểm soát,Trưởng BKS,2024-05-06,5.23e-06,644,BCC
1,Nguyễn Văn Châu,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,5.23e-06,500,BCC
15,Nguyễn Chí Thức,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-11,5.2e-06,644,BCC
6,Lê Quang Đông,Thành viên Ban kiểm soát,TV BKS,2023-05-10,0.0,28,BCC
9,Lê Huy Quân,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc/Kế toán trưởng,TV HĐQT/Phó TGĐ/Kế toán trưởng,2025-02-11,0.0,4,BCC
10,Lê Thị Khanh,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-11,0.0,0,BCC
11,Ngô Đức Việt,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-11,0.0,0,BCC
12,Nguyễn Minh Đức,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-11,0.0,0,BCC
13,Lê Hữu Hà,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-11,0.0,0,BCC
16,Phạm Thị Thúy,Thành viên Ban kiểm soát,TV BKS,2025-02-11,0.0,0,BCC
17,Phạm Văn Phương,Phó Tổng Giám đốc,Phó TGĐ,2025-02-11,0.0,0,BCC
2,Vũ Văn Hoan,Phó Giám đốc,Phó GĐ,2015-09-14,0.0,0,BCC
3,Lê Xuân Khôi,Thành viên Hội đồng Quản trị,TV HĐQT,2018-05-04,0.0,0,BCC
4,Trần Anh Tuấn,Phó Tổng Giám đốc,Phó TGĐ,2023-01-04,0.0,0,BCC
5,Vũ Thế Hà,Thành viên Hội đồng Quản trị,TV HĐQT,2023-05-10,0.0,0,BCC
1,Nguyễn Đình Thao,Thành viên Hội đồng Quản trị,TV HĐQT,2018-10-25,0.04184,209200,BCB
8,Nguyễn Đình Thuận,Kế toán trưởng,Kế toán trưởng,2024-01-23,0.0024,13732,BCB
3,Trần Văn Chính,Phó Giám đốc/Chủ tịch Hội đồng Quản trị,Phó GĐ/Chủ tịch HĐQT,2023-01-17,0.00164,8200,BCB
5,Đỗ Quang Thái,Phó Giám đốc,Phó GĐ,2024-01-23,0.0015,8322,BCB
10,Phạm Hoàng Anh,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2024-05-24,0.00126,6300,BCB
9,Nguyễn Quách Tùng,Thành viên Ban kiểm soát,TV BKS,2024-05-07,0.00102,5814,BCB
11,Kiều Văn Sính,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2024-11-11,0.0,0,BCB
2,Bạch Thị Liên,Thành viên Ban kiểm soát,TV BKS,2018-10-25,0.0,0,BCB
4,VĂN TRUNG TUYẾN,Thành viên Hội đồng Quản trị,TV HĐQT,2024-01-23,0.0,0,BCB
6,Phạm Hồng Sơn,Phó Giám đốc,Phó GĐ,2024-01-23,0.0,0,BCB
7,Phan Đức Trung,Phó Giám đốc,Phó GĐ,2024-01-23,0.0,0,BCB
4,Phạm Bá Phú,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.0908,1726000,BCA
7,LÊ THU PHƯƠNG,Kế toán trưởng,Kế toán trưởng,2025-02-14,0.0706842,1343000,BCA
5,ĐẶNG NGỌC HƯNG,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-14,0.0593,1126000,BCA
1,NGUYỄN DUY LUÂN,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-04-22,0.0478,908000,BCA
8,Vũ Văn Dương,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.0033158,63000,BCA
2,Trần Ngọc Hân,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-13,0.0033,63000,BCA
9,NGUYỄN THỊ LINH,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.002,38000,BCA
3,Nguyễn Thị Dung,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-13,0.0,0,BCA
6,Nguyễn Tống Thắng,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-14,0.0,0,BCA
1,Nguyễn Đông Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2019-07-01,0.0,0,BBT
2,Nguyễn Khánh Linh,Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,TGĐ/Phó Chủ tịch HĐQT,2019-07-03,0.0,0,BBT
3,Phạm Mạnh Bằng,Thành viên Ban kiểm soát,TV BKS,2022-03-14,0.0,0,BBT
4,Phạm Trần Tường Vy,Thư ký Hội đồng Quản Trị/Người phụ trách quản trị công ty,Thư ký HĐQT/Người phụ trách quản trị công ty,2022-11-30,0.0,0,BBT
5,Đoàn Văn Sơn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-04-15,0.0,0,BBT
6,Lê Ngọc Hùng,Thành viên Ban kiểm soát,TV BKS,2024-04-15,0.0,0,BBT
7,Ngô Thị Thu Trang,Phó Tổng Giám đốc Tài chính/Kế toán trưởng,Phó TGĐ - Tài chính/Kế toán trưởng,2025-04-10,0.0,0,BBT
8,Đoàn Thị Thu Sương,Thành viên Ban kiểm soát,TV BKS,2025-04-15,0.0,0,BBT
1,Hoàng Trung Chiến,Thành viên Hội đồng Quản trị,TV HĐQT,2023-07-26,0.08,480000,BBS
6,Dương Tuấn Linh,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-11,0.0768475,461085,BBS
8,Dương Minh Tuấn,Kế toán trưởng/Phó Giám đốc/Phụ trách Công bố thông tin/Thành viên Hội đồng Quản trị,Kế toán trưởng/Phó GĐ/Phụ trách CBTT/TV HĐQT,2024-07-25,0.07578783,454727,BBS
5,Trần Thị Nền,Thành viên Ban kiểm soát,TV BKS,2024-01-17,0.047,282000,BBS
3,Trần Đức Thiện,Thành viên Ban kiểm soát,TV BKS,2023-07-26,0.00033333,2000,BBS
4,Nguyễn Thị Thanh Hằng,Trưởng Ban kiểm soát,Trưởng BKS,2023-07-26,0.00011667,700,BBS
7,Trần Ngọc Hưng,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2024-07-25,0.0,0,BBS
2,Nguyễn Văn Chảng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-07-26,0.0,0,BBS
4,ĐẶNG QUANG THẮNG,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2025-02-24,0.00649,12990,BBM
5,Trần Thị Diệp,Kế toán trưởng,Kế toán trưởng,2025-02-24,0.00278,5560,BBM
8,Vũ Thế Tường,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-04-16,0.00207,4150,BBM
2,Nguyễn Thị Thanh,Trưởng Ban kiểm soát,Trưởng BKS,2024-01-30,0.00156,3130,BBM
9,Đặng Thị Thúy,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-16,0.0015,3000,BBM
6,Lê Thị Phương Lan,Thành viên Ban kiểm soát,TV BKS,2025-02-24,0.0,0,BBM
7,Trần Minh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,0.0,0,BBM
3,Nguyễn Thanh Bình,Thành viên Ban kiểm soát,TV BKS,2024-01-30,0.0,0,BBM
1,Nguyễn Thị Kiều Chi,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2019-04-22,0.0,0,BBM
3,Nguyễn Văn Tọa,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-06-14,0.0169,34561,BBH
5,Trần Anh Dũng,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-02-21,0.0159,32520,BBH
6,NGUYỄN THỊ MINH,Thành viên Hội đồng Quản trị/Giám đốc điều hành/Kế toán trưởng,TV HĐQT/GĐ Điều hành/Kế toán trưởng,2025-02-21,0.0108,22216,BBH
2,Lê Thành Long,Thành viên Hội đồng Quản trị,TV HĐQT,2023-06-14,0.0066,13452,BBH
1,Lê Hữu Hà,Thành viên Hội đồng Quản trị,TV HĐQT,2022-05-04,0.0038,7731,BBH
7,Trần Thị Phương Dung,Thành viên Ban kiểm soát,TV BKS,2025-02-21,0.0013,2560,BBH
8,Bùi Thị Dung,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-21,0.0006,1280,BBH
4,Đỗ Lưu Vinh,Thành viên Ban kiểm soát,TV BKS,2023-06-14,0.0,0,BBH
2,Võ Ngọc Thành,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2017-12-11,0.0002,2500,BBC
4,Trương Phú Chiến,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-10,0.0001067,2000,BBC
5,Nguyễn Ngọc Anh,Thành viên Ban Kiểm toán nội bộ,Thành viên BKT nội bộ,2025-02-10,0.0,0,BBC
6,Vũ Cường,Trưởng Ban Kiểm toán nội bộ /Thành viên Ban kiểm soát,Trưởng BKT nội bộ /TV BKS,2025-02-10,0.0,0,BBC
7,Nguyễn Quốc Hoàng,Tổng Giám đốc,TGĐ,2025-02-10,0.0,0,BBC
8,Đinh Thị Thu Vân,Kế toán trưởng,Kế toán trưởng,2025-02-10,0.0,0,BBC
1,Nguyễn Khắc Hải,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2016-01-28,0.0,0,BBC
9,Nguyễn Trọng Kha,Phó Tổng Giám đốc,Phó TGĐ,2025-02-10,0.0,0,BBC
3,Phan Công Viên,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2020-03-23,0.0,0,BBC
2,Phan Văn Yên,Phó Tổng Giám đốc,Phó TGĐ,2017-03-22,0.0015122,12400,BAX
6,Đào Sỹ Du,Trưởng Ban kiểm soát,Trưởng BKS,2024-07-01,0.00019512,1600,BAX
11,Nguyễn Văn Thạnh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-19,0.00012195,1000,BAX
5,NGUYỄN THÀNH SƠN,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-07-01,0.0,0,BAX
7,Lê Văn Danh,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-24,0.0,0,BAX
8,NGUYỄN HOÀNG DŨNG,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2024-09-17,0.0,0,BAX
9,Nguyễn Chí Hiếu,Thành viên Ban kiểm soát,TV BKS,2024-09-17,0.0,0,BAX
10,Trần Hữu Trung,Phó Tổng Giám đốc,Phó TGĐ,2024-09-17,0.0,0,BAX
12,Nguyễn Hữu Trí,Kế toán trưởng,Kế toán trưởng,2025-02-27,0.0,0,BAX
1,Lê Hữu Tịnh,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2017-03-22,0.0,0,BAX
13,Lê Minh Chương,Thành viên Ban kiểm soát,TV BKS,2025-03-26,0.0,0,BAX
3,Lê Văn Liêm,Thành viên Hội đồng Quản trị,TV HĐQT,2017-06-23,0.0,0,BAX
4,Nguyễn Văn Hồng,Thành viên Hội đồng Quản trị,TV HĐQT,2021-04-06,0.0,0,BAX
7,Đỗ Thị Lan Thủy,Kế toán trưởng,Kế toán trưởng,2024-08-06,0.00019,3725,BAL
6,ĐOÀN THỊ THU HUYỀN,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2024-08-06,2e-05,4000,BAL
8,Hà Thị Giang,Trưởng Ban kiểm soát,Trưởng BKS,2024-08-06,8e-06,1500,BAL
4,Nguyễn Đức Khôi,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-03,0.0,0,BAL
1,Trần Minh Tuấn,Thành viên Ban kiểm soát,TV BKS,2018-01-10,0.0,0,BAL
5,Lưu Thị Mỹ Hạnh,Thành viên Ban kiểm soát,TV BKS,2023-02-03,0.0,0,BAL
2,Vũ Thị Ngọc Bích,Phụ trách Công bố thông tin,Phụ trách CBTT,2021-05-17,0.0,0,BAL
3,Nguyễn Quang Thanh,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-02-03,0.0,0,BAL
8,Thái Hương,Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,TGĐ/Phó Chủ tịch HĐQT,2025-02-05,0.04555,40810813,BAB
9,Nguyễn Trọng Trung,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.03753,33626012,BAB
5,Trần Thị Thoảng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-05,0.03108,27843095,BAB
3,Trương Thị Kim Thư,Thành viên Ban kiểm soát,TV BKS,2024-05-07,0.00315,2624078,BAB
6,Đặng Thái Nguyên,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-05,0.00296,2650697,BAB
10,Chu Nguyên Bình,Phó Tổng Giám đốc/Phụ trách Công bố thông tin,Phó TGĐ/Phụ trách CBTT,2025-02-05,0.00205,1834865,BAB
7,Phạm Hồng Công,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-05,0.00204,1825395,BAB
11,Lê Ngọc Hồng Nhật,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.00178,1592071,BAB
12,Võ Văn Quang,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-05,0.00075,668247,BAB
17,Nguyễn Hồng Yến,Kế toán trưởng,Kế toán trưởng,2025-02-05,0.0,0,BAB
2,Nguyễn Hữu Phàng,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2024-05-07,0.0,0,BAB
4,Thái Đình Long,Thành viên Ban kiểm soát,TV BKS,2024-08-05,0.0,0,BAB
13,Nguyễn Ái Dân,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0,0,BAB
14,Nguyễn Việt Hanh,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0,0,BAB
15,Đặng Trung Dũng,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0,0,BAB
16,Trương Vĩnh Lợi,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0,0,BAB
1,Nguyễn Quốc Đạt,Phó Tổng Giám đốc,Phó TGĐ,2022-08-04,0.0,0,BAB
1,Ngô Văn Thu,Tổng Giám đốc,TGĐ,2015-09-14,0.0249,1079900,AVF
6,Võ Thành Công,Phó Tổng Giám đốc Sản xuất,Phó TGĐ Sản xuất,2017-06-23,0.0002,10375,AVF
5,Nguyễn Hữu Sang,Thành viên Hội đồng Quản trị,TV HĐQT,2017-06-23,0.0001,6000,AVF
4,Lê Thanh Thuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2016-08-19,0.0,0,AVF
2,Tống Duy Minh,Người phụ trách quản trị công ty/Phó Tổng Giám đốc/Phụ trách Công bố thông tin,Người phụ trách quản trị công ty/Phó TGĐ/Phụ trách CBTT,2015-09-14,0.0,0,AVF
7,Đỗ Văn Trí,Phó Tổng Giám đốc,Phó TGĐ,2019-06-27,0.0,0,AVF
8,Nguyễn Châu Phương,Trưởng Ban kiểm soát,Trưởng BKS,2020-07-03,0.0,0,AVF
9,Tạ Quang Nhật,Thành viên Ban kiểm soát,TV BKS,2020-07-03,0.0,0,AVF
10,Nguyễn Văn Thuận,Thành viên Ban kiểm soát,TV BKS,2020-08-19,0.0,0,AVF
3,Lê Duy Tâm,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2016-08-19,0.0,0,AVF
11,Hồ Thị Mỹ Tiên,Kế toán trưởng,Kế toán trưởng,2020-08-20,0.0,0,AVF
12,Đặng Thanh Bình,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-15,0.0739,5546134,AVC
7,Ngô Xuân Thế,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0005499,41268,AVC
1,Nguyễn Đình Phúc,Kế toán trưởng,Kế toán trưởng,2018-01-05,0.0005,39026,AVC
3,Đoàn Ngọc Nam,Thành viên Hội đồng Quản trị,TV HĐQT,2024-02-06,0.0003,18613,AVC
5,Cao Huy Bảo,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-02-05,0.0002827,21218,AVC
8,Võ Thị Lan Anh,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-05,0.0001,7710,AVC
9,Ngô Đình Tấn,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-05,0.0001,7085,AVC
11,Nguyễn Thiện,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-06,3.2e-05,2400,AVC
4,Ngô Việt Hưng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-05-06,0.0,0,AVC
2,Nguyễn Phước Lễ,Thành viên Ban kiểm soát,TV BKS,2018-04-26,0.0,0,AVC
10,Đoàn Trung Thông,Thành viên Ban kiểm soát,TV BKS,2025-02-05,0.0,0,AVC
6,Lưu Ngọc Mai Phi,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-05,0.0,0,AVC
4,Hồ Phúc Long,Thành viên Hội đồng Quản trị,TV HĐQT,2023-03-09,0.3517,351755,AUM
2,Đặng Như Tuấn,Thành viên Hội đồng Quản trị/Kế toán trưởng,TV HĐQT/Kế toán trưởng,2016-09-23,0.0027,2659,AUM
1,Văn Kim Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2016-09-23,0.0011,1134,AUM
7,Phan Giang,Trưởng Ban kiểm soát,Trưởng BKS,2023-03-09,0.001,1000,AUM
6,Trần Văn Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2023-03-09,0.0003,300,AUM
9,Đỗ Thành Nhất,Thành viên Ban kiểm soát,TV BKS,2023-03-09,0.0002,203,AUM
5,Đàm Xuân Huyên,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2023-03-09,0.0001,100,AUM
8,Đỗ Xuân Hậu,Thành viên Ban kiểm soát,TV BKS,2023-03-09,0.0,0,AUM
3,Vũ Minh Đức,Thành viên Ban kiểm soát,TV BKS,2018-07-04,0.0,0,AUM
1,Phạm Gia Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2016-08-01,0.0143,50000,ATS
3,Nguyễn Thanh Vân,Giám đốc,GĐ,2020-06-22,0.0029,10000,ATS
4,Nguyễn Thị Hoài Thu,Trưởng Ban kiểm soát,Trưởng BKS,2021-11-19,0.0,100,ATS
5,Phạm Thị Bích Hạnh,Thành viên Hội đồng Quản trị,TV HĐQT,2022-01-05,0.0,0,ATS
6,Đinh Thị Thu Phương,Thành viên Ban kiểm soát,TV BKS,2022-01-05,0.0,0,ATS
7,Trần Anh Quân,Thành viên Ban kiểm soát,TV BKS,2022-01-05,0.0,0,ATS
8,Nguyễn Thanh Mai,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2022-08-26,0.0,0,ATS
9,Nguyễn Thị Hà,Kế toán trưởng/Phụ trách Công bố thông tin,Kế toán trưởng/Phụ trách CBTT,2024-04-25,0.0,0,ATS
10,Phạm Anh Tuấn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-10-08,0.0,0,ATS
2,Phạm Minh Hiền,Thành viên Hội đồng Quản trị,TV HĐQT,2016-08-01,0.0,0,ATS
4,Trương Đình Xuân,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2022-11-07,0.0618,940429,ATG
2,Huỳnh Thanh Phương,Thành viên Ban kiểm soát,TV BKS,2022-11-07,0.0,0,ATG
3,Trương Ngọc Thanh,Thành viên Hội đồng Quản trị,TV HĐQT,2022-11-07,0.0,0,ATG
1,Ngô Thanh Trúc,Thành viên Ban kiểm soát,TV BKS,2022-11-07,0.0,0,ATG
5,Trần Thị Mai Xuân,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2022-11-10,0.0,0,ATG
6,Trương Thanh Lệ,Trưởng phòng Tài chính,Trưởng phòng Tài chính,2023-01-10,0.0,0,ATG
7,Phạm Ngọc Phương,Phó Tổng Giám đốc,Phó TGĐ,2023-02-27,0.0,0,ATG
